Options:
Model:                           Discrete: Independent
Tree File Name:                  ./ccm/data/bt_data/fXpermitted.bttrees
Data File Name:                  ./ccm/data/bt_data/fXpermitted.btdata
Log File Name:                   ./ccm/bt_output/fXpermitted-indep-1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1643443972
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./ccm/bt_output/fXpermitted-indep-1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000001
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      100
     Taxa:                       56
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
5823000	-53.836349	13	15.626773	2.033703	1.735855	4.338498	0.227095	0.272969	0.227037	0.272899	
5824000	-51.150122	61	1.297350	1.279187	1.586626	0.005664	0.134016	0.000001	0.865979	0.000004	
5825000	-53.822487	19	12.713120	3.813474	2.098242	3.381031	0.260628	0.239123	0.260888	0.239362	
5826000	-54.367918	72	6.086045	1.546107	1.747171	4.510734	0.216567	0.266236	0.231995	0.285202	
5827000	-54.160118	57	23.567517	2.624838	2.281288	2.669470	0.299232	0.200768	0.299232	0.200768	
5828000	-52.813679	44	24.092343	2.530910	1.232727	0.578111	0.469502	0.030498	0.469501	0.030498	
5829000	-53.686127	16	5.040595	0.889956	2.380637	2.280861	0.319531	0.133338	0.386039	0.161092	
5830000	-51.735196	36	2.122781	1.075251	1.367805	0.769289	0.247900	0.018987	0.680959	0.052154	
5831000	-53.864741	49	17.426129	3.044702	1.910439	0.234103	0.492455	0.007546	0.492452	0.007546	
5832000	-51.303916	44	5.890136	1.307955	1.428220	2.425352	0.273523	0.212660	0.289069	0.224747	
5833000	-52.414763	57	16.138499	2.053313	0.375692	2.208304	0.217871	0.282179	0.217827	0.282123	
5834000	-53.468270	53	5.711676	1.219147	0.824284	2.054798	0.239407	0.234932	0.265310	0.260351	
5835000	-51.499056	77	0.329943	0.644629	0.731864	2.758237	0.004822	0.007699	0.380295	0.607184	
5836000	-52.988652	32	14.346505	1.545471	1.840183	0.233037	0.496465	0.004302	0.494945	0.004289	
5837000	-52.866519	44	3.735111	0.426495	0.265443	3.944698	0.096126	0.387915	0.102464	0.413494	
5838000	-52.699665	75	0.294319	0.882355	2.536275	1.000947	0.010264	0.001530	0.860021	0.128185	
5839000	-54.271767	84	43.544943	5.914531	1.794779	1.483318	0.418456	0.081544	0.418456	0.081544	
5840000	-52.115778	93	6.573982	1.660144	2.171540	1.923156	0.347295	0.137045	0.369754	0.145907	
5841000	-52.748164	95	8.409732	1.746660	0.655994	2.810821	0.188946	0.308169	0.191139	0.311745	
5842000	-54.313985	39	24.144558	2.887232	2.231791	2.538959	0.308224	0.191777	0.308223	0.191776	
5843000	-54.587758	92	12.087787	1.023390	1.026686	0.700641	0.466243	0.036603	0.460965	0.036189	
5844000	-54.802338	16	7.318388	2.114961	0.445816	4.895596	0.098824	0.385355	0.105282	0.410539	
5845000	-52.805250	13	9.837049	1.293036	0.221929	3.994573	0.090138	0.412183	0.089305	0.408374	
5846000	-53.351959	88	13.135918	1.546428	1.251277	0.270445	0.495626	0.005208	0.493975	0.005190	
5847000	-53.805361	54	6.080564	1.769200	2.516320	1.953890	0.336743	0.141882	0.366820	0.154555	
5848000	-52.928292	93	32.846580	5.191783	0.901125	3.359082	0.194983	0.305017	0.194983	0.305017	
5849000	-52.408439	46	7.575017	0.976656	0.207171	4.112680	0.075910	0.430127	0.074099	0.419864	
5850000	-55.980927	68	23.803578	1.605265	0.570262	3.997001	0.160201	0.339805	0.160197	0.339797	
5851000	-54.256074	62	6.109757	0.855611	2.852051	4.421551	0.245400	0.243040	0.257016	0.254544	
5852000	-54.418178	57	28.899723	6.679877	2.851752	4.914240	0.247585	0.252415	0.247585	0.252415	
5853000	-55.942684	3	19.513551	2.195899	1.321341	5.463012	0.204760	0.295249	0.204753	0.295238	
5854000	-52.720677	98	0.184180	0.726798	0.150439	2.254118	0.001157	0.003713	0.236448	0.758682	
5855000	-54.006263	62	14.472859	1.652352	0.067868	3.097383	0.034403	0.466221	0.034317	0.465059	
5856000	-54.562569	48	4.399935	1.871253	3.359667	3.430445	0.242143	0.205934	0.298262	0.253661	
5857000	-59.251219	61	5.032224	2.018374	14.004763	12.660034	0.222906	0.222905	0.277095	0.277094	
5858000	-53.350716	67	3.174474	0.645727	1.973188	3.067091	0.193308	0.167034	0.343149	0.296509	
5859000	-52.258990	35	5.172427	1.482486	1.913970	2.380177	0.303806	0.155353	0.357851	0.182989	
5860000	-54.117252	18	7.378047	0.756190	1.948217	3.685426	0.248712	0.264426	0.235976	0.250886	
5861000	-53.692416	76	11.524433	2.673013	1.035643	3.703778	0.216024	0.283775	0.216198	0.284003	
5862000	-53.437580	24	9.600907	1.413101	2.230178	2.812486	0.291113	0.210740	0.288963	0.209184	
5863000	-53.340153	35	43.469028	5.070834	1.205931	0.606009	0.478779	0.021221	0.478779	0.021221	
5864000	-53.377521	92	3.612670	0.550727	1.989493	2.114945	0.289995	0.143245	0.379368	0.187392	
5865000	-53.558033	1	30.754339	7.040711	0.398769	3.554000	0.129223	0.370777	0.129223	0.370777	
5866000	-52.989413	95	5.849220	1.327473	0.908588	4.061559	0.184310	0.295289	0.199990	0.320411	
5867000	-52.386002	6	5.904637	0.816384	1.688294	1.101189	0.444354	0.051624	0.451561	0.052461	
5868000	-53.162737	53	17.201066	3.008667	0.529379	3.154995	0.149055	0.350947	0.149054	0.350944	
5869000	-55.202761	26	3.983110	2.586822	0.699792	3.260514	0.146481	0.279841	0.197111	0.376567	
5870000	-53.716895	29	13.449658	2.485047	1.196816	3.058841	0.233024	0.266981	0.233020	0.266975	
5871000	-53.038172	68	5.941018	1.447392	1.591970	3.560158	0.223799	0.250393	0.248159	0.277648	
5872000	-51.314606	44	7.550923	0.916703	1.363642	0.852841	0.454014	0.056951	0.434528	0.054507	
5873000	-55.080315	66	26.006177	4.699655	2.028407	2.990681	0.266325	0.233675	0.266325	0.233675	
5874000	-52.342616	17	4.488051	0.732428	2.224013	3.405411	0.226570	0.208752	0.293896	0.270783	
5875000	-58.825825	82	4.413283	1.701863	18.689049	32.322031	0.210505	0.210505	0.289495	0.289495	
5876000	-56.636886	10	1.366150	0.665132	8.018276	10.922574	0.081065	0.081065	0.418935	0.418935	
5877000	-52.347299	82	2.515061	1.279881	0.272751	3.424641	0.046780	0.241287	0.115613	0.596320	
5878000	-51.393799	17	8.195968	2.202079	0.468475	2.794137	0.143451	0.348751	0.147996	0.359801	
5879000	-55.291208	11	10.149295	1.129911	3.273847	5.155463	0.249671	0.252146	0.247863	0.250320	
5880000	-54.409794	29	2.179428	1.155744	1.918345	4.900091	0.153860	0.173130	0.316674	0.356336	
5881000	-51.824558	46	9.496030	2.220923	0.861230	2.906349	0.197332	0.301152	0.198532	0.302983	
5882000	-52.689944	36	27.074614	5.505537	1.252265	0.034982	0.499886	0.000114	0.499886	0.000114	
5883000	-53.407780	70	0.037538	0.778263	0.067863	4.244667	0.000019	0.000223	0.080275	0.919483	
5884000	-53.984708	13	9.188780	0.712020	1.748072	2.067519	0.348859	0.175692	0.316203	0.159246	
5885000	-52.062484	85	6.802077	1.938039	0.271732	2.423534	0.128609	0.361495	0.133803	0.376093	
5886000	-53.680375	82	11.079053	3.421004	0.564435	3.567168	0.129270	0.369818	0.129743	0.371170	
5887000	-51.384378	44	6.931753	1.578223	1.225949	2.534799	0.252693	0.241318	0.258820	0.247169	
5888000	-52.498966	36	3.540799	1.240051	0.676346	3.310900	0.136845	0.256226	0.211298	0.395631	
5889000	-53.554915	93	13.785596	4.168719	2.306844	0.703413	0.455451	0.044482	0.455573	0.044494	
5890000	-56.231032	24	13.096093	2.088772	3.606111	7.082640	0.247932	0.252201	0.247800	0.252067	
5891000	-54.275603	79	4.709957	2.299201	0.192408	2.858434	0.058716	0.371895	0.077639	0.491749	
5892000	-53.168708	43	7.240497	1.865692	2.018511	0.340444	0.476009	0.013424	0.496564	0.014003	
5893000	-54.215429	32	3.657549	0.229373	0.065482	3.535639	0.037626	0.615678	0.019968	0.326728	
5894000	-52.386699	75	10.622297	1.361722	0.197791	3.943490	0.059226	0.444052	0.058455	0.438267	
5895000	-55.348803	54	10.079008	2.194540	2.877833	6.141181	0.242503	0.256674	0.243302	0.257520	
5896000	-51.884731	36	7.430979	1.436879	1.330364	0.870931	0.452570	0.042014	0.462482	0.042934	
5897000	-49.970317	61	2.612629	0.836283	0.039984	2.587304	0.010437	0.285906	0.024782	0.678875	
5898000	-53.746842	77	13.353948	3.586072	0.581152	4.561908	0.127880	0.371997	0.127943	0.372180	
5899000	-56.274134	79	3.751824	0.802533	4.397290	7.459440	0.190035	0.192764	0.306400	0.310801	
5900000	-58.739360	44	6.762247	2.407158	7.388811	5.298524	0.246833	0.245416	0.254606	0.253145	
5901000	-52.207938	59	17.177852	2.647492	1.358139	0.598399	0.479206	0.020812	0.479171	0.020810	
5902000	-55.478687	81	12.738501	3.748824	3.216899	3.000265	0.284604	0.215294	0.284720	0.215381	
5903000	-55.061478	15	7.397274	0.504025	2.584768	1.450638	0.492789	0.124044	0.306113	0.077054	
5904000	-54.402207	41	5.569516	2.082140	2.440740	3.958178	0.237462	0.228039	0.272659	0.261839	
5905000	-52.455135	6	11.805997	1.990690	0.926429	3.903273	0.174752	0.325529	0.174555	0.325164	
5906000	-53.395634	28	20.552081	3.632836	1.202285	2.678240	0.240877	0.259123	0.240877	0.259123	
5907000	-52.653570	6	7.772314	1.914974	1.764940	1.801167	0.385256	0.105855	0.399202	0.109687	
5908000	-53.930404	2	8.204660	1.293527	3.047334	3.764604	0.265263	0.235177	0.264797	0.234764	
5909000	-54.950924	89	2.729298	1.224929	4.074224	6.698428	0.152035	0.153733	0.345189	0.349043	
5910000	-52.696433	2	6.085370	1.540553	0.475715	2.303027	0.184511	0.290819	0.203664	0.321006	
5911000	-54.034848	65	4.420415	1.690967	0.061855	3.190682	0.025256	0.411774	0.032534	0.530437	
5912000	-53.126919	75	1.862253	1.401134	1.673991	3.472084	0.105224	0.123918	0.353985	0.416873	
5913000	-53.219981	17	2.343578	1.536993	0.009800	1.973888	0.004928	0.265767	0.013276	0.716029	
5914000	-53.996319	2	27.066200	3.959707	1.251336	4.216919	0.202552	0.297448	0.202552	0.297448	
5915000	-52.491890	19	22.921701	3.699098	1.621930	0.209867	0.496844	0.003157	0.496843	0.003157	
5916000	-53.522714	6	5.258005	2.205571	0.775264	2.620709	0.189771	0.264049	0.228392	0.317788	
5917000	-55.261914	74	15.002608	3.098141	3.650975	4.549761	0.255140	0.244851	0.255149	0.244860	
5918000	-55.368766	67	18.318401	1.631243	2.261333	2.541686	0.319685	0.180462	0.319498	0.180356	
5919000	-51.749272	35	8.288948	1.493892	1.841213	0.908187	0.450975	0.046311	0.455897	0.046817	
5920000	-53.537172	2	9.069726	2.094625	1.049406	4.710809	0.186573	0.310609	0.188688	0.314130	
5921000	-53.794888	16	6.086261	1.298078	3.255544	4.497945	0.242764	0.228373	0.272509	0.256354	
5922000	-53.221951	47	5.161713	0.816802	1.353850	2.456478	0.259806	0.212439	0.290344	0.237410	
5923000	-52.735733	88	10.475752	2.699555	0.422241	2.557749	0.158215	0.340776	0.158855	0.342154	
5924000	-53.235576	8	17.895612	4.190827	0.100928	2.662443	0.053279	0.446717	0.053280	0.446724	
5925000	-56.478568	76	8.720134	3.399258	2.337122	0.372814	0.479056	0.019016	0.482766	0.019163	
5926000	-55.260630	80	16.847404	1.850546	1.497009	3.517256	0.223966	0.276081	0.223924	0.276029	
5927000	-56.604316	94	2.081887	0.630359	0.946194	6.467735	0.086461	0.160636	0.263447	0.489456	
5928000	-52.987456	48	7.609723	1.117884	2.258912	0.624998	0.460658	0.039274	0.460784	0.039284	
5929000	-53.547536	13	8.131813	1.642848	2.187709	4.894257	0.234490	0.262434	0.237393	0.265683	
5930000	-55.443710	50	1.495737	0.538144	4.912733	6.822125	0.088198	0.088044	0.412239	0.411519	
5931000	-53.417266	24	2.280554	1.414035	1.488103	2.839172	0.157607	0.145035	0.363163	0.334195	
5932000	-52.593914	35	5.583957	0.774911	1.820167	2.990568	0.273052	0.215499	0.285850	0.225599	
5933000	-51.817943	46	2.569738	0.823680	0.546090	4.147037	0.091076	0.234237	0.188888	0.485799	
5934000	-53.366375	27	24.831471	4.074474	0.291950	1.905426	0.165101	0.334899	0.165101	0.334899	
5935000	-53.433884	91	0.723890	0.637362	2.313234	3.937213	0.027974	0.028391	0.468325	0.475309	
5936000	-54.606166	54	6.702125	1.021155	2.823832	5.170557	0.242785	0.254403	0.245531	0.257281	
5937000	-52.088928	39	3.950149	1.196428	1.932407	0.579455	0.391393	0.025958	0.546409	0.036240	
5938000	-53.687600	88	4.025673	0.652362	2.891663	2.323792	0.284068	0.144887	0.378164	0.192881	
5939000	-54.840984	87	27.786481	7.455804	0.214005	4.108734	0.073318	0.426682	0.073318	0.426682	
5940000	-53.849582	45	7.295130	1.743658	2.738941	2.561437	0.311354	0.178301	0.324510	0.185835	
5941000	-53.244859	17	6.975807	2.578875	0.561814	2.034141	0.216646	0.266162	0.232075	0.285117	
5942000	-55.680777	54	33.772857	6.059869	0.448797	5.167412	0.123443	0.376557	0.123443	0.376557	
5943000	-51.381500	92	3.856812	0.935086	1.563030	0.096313	0.431938	0.001162	0.565379	0.001521	
5944000	-55.427326	18	15.845231	5.035895	0.865684	2.231328	0.239385	0.260614	0.239386	0.260615	
5945000	-51.103242	44	8.372319	1.796968	1.384410	0.867610	0.441362	0.057168	0.443966	0.057505	
5946000	-53.523307	96	5.413483	1.571182	2.130001	4.375733	0.211200	0.240679	0.256182	0.291939	
5947000	-52.571607	82	8.478676	1.049734	0.806669	3.645362	0.160623	0.350253	0.153784	0.335340	
5948000	-55.453650	92	16.489791	3.451503	3.330764	1.866005	0.334365	0.165633	0.334368	0.165634	
5949000	-52.438614	22	3.101469	1.002815	0.720643	2.667089	0.132615	0.215056	0.248823	0.403506	
5950000	-53.109868	19	29.363800	5.118367	0.771757	3.673798	0.153071	0.346929	0.153071	0.346929	
5951000	-56.128471	39	2.183493	1.450653	3.131049	1.072264	0.238366	0.051996	0.582562	0.127076	
5952000	-52.943431	92	4.045588	0.917919	1.047252	2.255943	0.245048	0.196047	0.310497	0.248408	
5953000	-55.097348	49	10.927588	2.083623	3.006852	1.768732	0.348758	0.151147	0.348891	0.151204	
5954000	-56.626359	2	3.716101	2.497789	2.016743	1.842916	0.307028	0.107206	0.434166	0.151600	
5955000	-53.216736	65	3.869900	0.988098	0.239484	3.158092	0.073261	0.339255	0.104335	0.483150	
5956000	-53.266049	44	15.593839	1.263126	0.499925	2.583539	0.171514	0.328692	0.171373	0.328421	
5957000	-59.302909	83	14.166812	2.412626	4.316864	1.845169	0.329710	0.170313	0.329679	0.170298	
5958000	-51.027412	61	12.837630	3.164893	0.312857	2.953764	0.091957	0.407814	0.092041	0.408188	
5959000	-54.238059	45	9.393033	1.014395	0.888894	2.398620	0.261801	0.252355	0.247384	0.238459	
5960000	-51.807784	57	12.178714	1.363672	0.224873	3.727981	0.101746	0.399476	0.101250	0.397528	
5961000	-54.849626	1	3.139257	2.052497	0.946685	3.890812	0.148237	0.244590	0.229123	0.378050	
5962000	-53.503230	48	3.438418	1.555455	2.340005	3.404131	0.211483	0.193282	0.311001	0.284235	
5963000	-54.543925	59	12.158943	3.218736	2.034732	4.386682	0.230364	0.269343	0.230634	0.269659	
5964000	-55.548492	16	9.579104	3.571666	2.276484	3.782992	0.250643	0.246106	0.253924	0.249327	
5965000	-53.193044	46	16.677100	3.089947	1.597748	1.516226	0.394173	0.105829	0.394170	0.105828	
5966000	-53.754920	7	13.257231	2.913698	1.321479	0.383601	0.487883	0.012059	0.487995	0.012062	
5967000	-53.486067	9	1.228854	0.822910	1.447191	2.834056	0.087073	0.090643	0.402882	0.419402	
5968000	-57.789651	62	8.949358	4.137820	2.651611	1.278128	0.419195	0.077395	0.424952	0.078458	
5969000	-51.692331	44	6.440251	0.536716	1.413267	0.448724	0.540863	0.024580	0.415666	0.018891	
5970000	-56.037260	19	14.238605	3.780841	3.938884	7.826220	0.247813	0.252108	0.247891	0.252188	
5971000	-56.351817	93	14.351742	2.926823	6.461755	8.492031	0.250034	0.249957	0.250043	0.249966	
5972000	-55.147901	17	22.274959	5.615651	3.100218	6.070205	0.242425	0.257575	0.242425	0.257575	
5973000	-51.603891	46	8.129401	1.096107	1.762350	0.063462	0.503484	0.000501	0.495523	0.000493	
5974000	-55.889253	51	3.421979	0.430850	2.285018	5.315970	0.207276	0.223566	0.273820	0.295339	
5975000	-53.213038	96	5.909104	1.393906	2.958600	2.211113	0.324124	0.140265	0.373835	0.161777	
5976000	-55.130524	16	9.471218	1.162980	1.955784	5.809484	0.218534	0.293464	0.208292	0.279710	
5977000	-56.170393	59	3.272650	0.605645	4.633287	3.752122	0.195799	0.171028	0.337965	0.295208	
5978000	-51.851382	59	7.965996	1.442341	1.708900	0.986307	0.448312	0.048622	0.453844	0.049222	
5979000	-53.201727	12	3.228448	1.229604	1.822460	0.816869	0.346819	0.041963	0.545247	0.065971	
5980000	-53.551636	26	1.126259	1.190756	2.268220	1.526155	0.091881	0.021295	0.719958	0.166866	
5981000	-57.865617	41	1.076287	0.736734	12.673250	16.920787	0.049721	0.049721	0.450279	0.450279	
5982000	-51.842189	44	4.828839	1.375290	0.947012	0.952736	0.409869	0.055614	0.470655	0.063862	
5983000	-52.139767	40	9.193655	1.375006	0.254366	3.378856	0.090226	0.411683	0.089540	0.408552	
5984000	-53.496609	40	18.291376	3.906140	1.144035	3.946228	0.192693	0.307305	0.192695	0.307307	
5985000	-51.282670	77	2.195434	1.046919	0.251438	2.533092	0.052660	0.202513	0.153709	0.591118	
5986000	-55.713817	66	0.073339	1.205384	2.456304	1.852715	0.000877	0.000358	0.709299	0.289466	
5987000	-52.697737	68	7.875550	1.759095	1.021520	3.616404	0.205760	0.287578	0.211317	0.295345	
5988000	-57.970666	45	8.514113	0.750341	3.590969	8.727649	0.267722	0.273439	0.226996	0.231843	
5989000	-51.972112	75	9.480821	2.498115	1.488609	0.660764	0.468957	0.028168	0.474382	0.028494	
5990000	-54.117011	13	1.612891	0.341412	1.049459	2.884384	0.097291	0.121415	0.347558	0.433737	
5991000	-53.025673	13	0.220309	0.629882	1.093656	0.752514	0.006926	0.000557	0.918668	0.073850	
5992000	-52.610310	90	8.429946	1.368047	0.230828	3.142098	0.108556	0.391645	0.108469	0.391331	
5993000	-53.336232	13	0.174859	0.446050	2.107258	0.669153	0.004105	0.000368	0.913644	0.081883	
5994000	-54.541456	85	15.925166	4.144471	2.198820	0.053162	0.499458	0.000536	0.499470	0.000536	
5995000	-51.727313	19	4.700691	1.130533	1.962407	1.112766	0.387402	0.051499	0.495263	0.065837	
5996000	-54.034753	84	18.656990	4.169439	1.929703	4.405467	0.219460	0.280537	0.219462	0.280541	
5997000	-51.572490	61	4.094645	0.872121	2.013607	1.969397	0.299554	0.109600	0.432576	0.158270	
5998000	-52.877182	13	0.856258	1.024304	1.998012	0.782606	0.084066	0.009303	0.816295	0.090335	
5999000	-53.608210	97	2.366074	1.289507	1.746997	2.452943	0.186634	0.123864	0.414445	0.275057	
6000000	-53.859391	61	7.986813	0.657413	2.977245	1.455013	0.446518	0.107550	0.359372	0.086560	
6001000	-54.454940	72	6.363450	2.175070	0.804623	2.273689	0.210335	0.276244	0.221938	0.291483	
6002000	-52.879754	48	5.173930	1.985139	0.580932	3.543484	0.141033	0.326844	0.160399	0.371724	
6003000	-52.623566	13	2.292996	0.678125	1.342241	1.145572	0.262053	0.045282	0.590608	0.102056	
6004000	-53.006064	32	9.637002	1.900549	2.491101	5.253516	0.237884	0.261105	0.238848	0.262163	
6005000	-52.352612	14	7.501447	1.502809	1.768030	0.725325	0.442553	0.053105	0.450306	0.054036	
6006000	-53.512803	22	17.646633	3.427371	1.006438	2.663985	0.221825	0.278175	0.221825	0.278175	
6007000	-54.142960	91	6.633049	1.188051	2.835746	3.669862	0.260727	0.227797	0.272976	0.238499	
6008000	-53.875194	54	8.035272	1.222679	2.673766	1.107728	0.417954	0.083294	0.415873	0.082879	
6009000	-52.197739	68	7.630587	1.375548	0.344259	3.210593	0.138255	0.356737	0.141053	0.363955	
6010000	-53.518206	5	9.386900	2.667922	0.006686	2.368218	0.005200	0.493012	0.005237	0.496552	
6011000	-52.941403	96	8.196226	2.482619	2.149279	1.258398	0.417524	0.073412	0.432942	0.076123	
6012000	-52.856862	92	12.662400	1.843081	1.662694	0.947926	0.434448	0.065759	0.434088	0.065705	
6013000	-55.187245	81	23.070270	4.176123	2.260103	5.375814	0.237400	0.262600	0.237400	0.262600	
6014000	-52.247036	19	10.538269	1.668890	1.090912	3.110641	0.198328	0.302434	0.197724	0.301514	
6015000	-52.305105	88	5.590118	0.713240	1.008029	3.420198	0.194607	0.299968	0.198877	0.306549	
6016000	-53.561051	41	12.055225	2.666760	2.016099	1.634611	0.393719	0.106057	0.394072	0.106152	
6017000	-55.659004	60	32.275961	3.777822	1.296876	1.187409	0.401573	0.098427	0.401573	0.098427	
6018000	-52.216450	17	2.402867	1.160476	1.484487	0.959893	0.246344	0.023467	0.666680	0.063509	
6019000	-54.743516	6	18.491623	6.590399	1.863205	0.584276	0.479271	0.020726	0.479276	0.020726	
6020000	-53.120036	24	1.569711	1.256170	0.595229	2.587806	0.075235	0.132733	0.286528	0.505504	
6021000	-53.954316	41	4.028487	0.976096	3.101444	2.677281	0.256320	0.155279	0.366422	0.221979	
6022000	-54.521561	55	8.666219	1.354457	1.444015	1.501253	0.388906	0.111480	0.388306	0.111308	
6023000	-54.093428	99	1.180013	0.413049	0.482787	2.754084	0.038368	0.086456	0.269008	0.606169	
6024000	-53.723744	89	4.120391	1.231615	1.858566	1.607050	0.330517	0.076299	0.481932	0.111252	
6025000	-53.107182	62	2.235528	0.616795	1.352852	0.397981	0.257733	0.004890	0.723646	0.013730	
6026000	-53.458563	98	8.617947	0.899487	1.299173	3.034200	0.251715	0.265296	0.235151	0.247838	
6027000	-52.746873	75	18.018994	4.215790	0.533687	2.306688	0.174871	0.325125	0.174874	0.325130	
6028000	-54.585345	97	2.330362	0.967802	0.967184	0.472876	0.292927	0.009269	0.676401	0.021403	
6029000	-57.327192	82	5.555554	3.279659	2.522132	2.427462	0.307990	0.159928	0.350223	0.181858	
6030000	-55.002623	69	0.051212	0.540082	3.768897	4.115846	0.000152	0.000136	0.526340	0.473372	
6031000	-51.676267	93	1.354941	0.667078	0.993919	0.182524	0.155186	0.000917	0.838938	0.004959	
6032000	-52.353086	2	5.715687	1.023049	0.690321	2.696184	0.189746	0.286254	0.208880	0.315120	
6033000	-53.609606	26	17.760355	4.540961	1.404209	0.646050	0.477961	0.022034	0.477970	0.022035	
6034000	-52.180630	57	2.252207	0.367064	0.376624	3.003179	0.103524	0.216269	0.220198	0.460009	
6035000	-54.461538	6	34.524176	9.464738	1.488904	4.406047	0.207862	0.292138	0.207862	0.292138	
6036000	-53.547651	20	11.153750	2.136480	1.724090	1.713165	0.388459	0.111279	0.388866	0.111396	
6037000	-54.145575	64	1.699803	0.582340	2.169459	4.217237	0.103200	0.115379	0.368941	0.412480	
6038000	-55.066151	42	13.225902	2.719307	0.939398	1.740453	0.280892	0.219074	0.280930	0.219104	
6039000	-53.716804	97	2.434463	1.203849	1.648979	0.991237	0.279785	0.036738	0.604148	0.079329	
6040000	-52.040483	44	3.560694	1.528689	2.076625	2.224420	0.267768	0.153820	0.367374	0.211039	
6041000	-52.142919	47	6.778151	1.293941	1.535979	0.137486	0.487367	0.001317	0.509938	0.001378	
6042000	-53.182431	59	7.001544	1.811759	2.231374	2.506002	0.310785	0.175146	0.328781	0.185288	
6043000	-51.761289	32	5.999719	1.651585	1.872934	0.587342	0.452297	0.020657	0.504026	0.023019	
6044000	-53.461323	51	9.422225	1.760081	1.395707	1.741914	0.340345	0.159408	0.340681	0.159566	
6045000	-55.277522	46	17.234070	1.521560	0.226317	4.729264	0.079304	0.420800	0.079271	0.420625	
6046000	-53.429993	62	4.304326	1.240589	2.203485	1.392839	0.352339	0.068047	0.485793	0.093821	
6047000	-53.930845	15	8.407811	2.431178	2.243873	1.118358	0.425876	0.069228	0.434299	0.070597	
6048000	-53.707453	75	3.021121	0.821620	3.704550	4.499583	0.174637	0.165659	0.338555	0.321149	
6049000	-54.254280	46	18.167139	2.318784	2.711297	1.144462	0.413716	0.086299	0.413692	0.086294	
6050000	-52.375022	44	3.194753	1.469626	2.384731	3.277845	0.213432	0.187654	0.318703	0.280211	
6051000	-52.955451	28	5.960594	1.143195	3.063092	3.719460	0.252267	0.232329	0.268305	0.247099	
6052000	-55.146373	26	16.641277	4.625964	2.810457	5.449540	0.243784	0.256205	0.243795	0.256216	
6053000	-52.876546	47	3.770151	1.228985	2.104391	1.805502	0.307718	0.093214	0.459788	0.139280	
6054000	-54.385770	73	52.137456	8.462462	1.713966	3.342996	0.232943	0.267057	0.232943	0.267057	
6055000	-52.691551	24	6.273041	1.238725	0.850965	3.892483	0.172454	0.315710	0.180816	0.331020	
6056000	-50.549956	61	7.063362	1.330098	0.229417	2.142887	0.095338	0.392873	0.099942	0.411846	
6057000	-55.551144	72	8.727612	0.834592	3.114189	2.496118	0.308078	0.203649	0.293958	0.194315	
6058000	-53.511238	96	16.190541	4.963705	2.155701	0.373629	0.487717	0.012253	0.487775	0.012255	
6059000	-54.345606	97	8.043812	1.780309	3.514056	3.601650	0.266308	0.229952	0.270322	0.233418	
6060000	-53.120823	57	15.912473	3.035851	2.099792	1.244952	0.412961	0.087040	0.412959	0.087040	
6061000	-54.476015	61	15.085652	2.309372	4.088121	3.508428	0.275519	0.224590	0.275399	0.224492	
6062000	-53.992340	51	47.464264	12.215426	1.943868	0.477171	0.465148	0.034852	0.465148	0.034852	
6063000	-59.103143	91	16.517382	7.233105	3.141980	1.848676	0.361046	0.138947	0.361056	0.138951	
6064000	-51.482423	61	13.052612	1.452444	0.248709	3.583588	0.069810	0.431842	0.069351	0.428997	
6065000	-52.860197	46	6.327827	1.777345	1.805475	4.415626	0.216582	0.265934	0.232277	0.285206	
6066000	-51.202771	44	10.539095	1.605643	0.504415	2.863220	0.161899	0.338746	0.161482	0.337873	
6067000	-53.137937	61	29.428260	3.887092	1.976047	2.711041	0.289603	0.210397	0.289603	0.210397	
6068000	-50.965892	44	3.159063	1.117000	0.729529	3.392981	0.140655	0.253745	0.215975	0.389625	
6069000	-58.135241	56	34.373285	4.292083	0.216859	5.594486	0.098871	0.401129	0.098871	0.401129	
6070000	-53.105774	69	3.822269	1.399788	1.874993	2.992360	0.216315	0.183724	0.324420	0.275541	
6071000	-55.749332	79	18.270717	5.124299	1.198624	4.577242	0.172901	0.327093	0.172905	0.327101	
6072000	-55.228918	91	3.487005	1.827612	2.547591	4.368605	0.191456	0.198529	0.299476	0.310539	
6073000	-54.866059	88	1.907893	0.826559	5.298810	5.266935	0.112521	0.109844	0.393498	0.384137	
6074000	-56.344056	96	0.292674	0.965212	3.831713	7.908149	0.005317	0.005459	0.488100	0.501125	
