Options:
Model:                           Discrete: Independent
Tree File Name:                  ./ccm/data/bt_data/mXpermitted.bttrees
Data File Name:                  ./ccm/data/bt_data/mXpermitted.btdata
Log File Name:                   ./ccm/bt_output/mXpermitted-indep-2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2965421478
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./ccm/bt_output/mXpermitted-indep-2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000001
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      100
     Taxa:                       56
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
5305000	-48.664951	91	10.017447	1.094562	2.058186	2.420014	0.320040	0.174852	0.326647	0.178461	
5306000	-47.036661	59	9.684098	0.814671	0.904107	3.071734	0.187994	0.308455	0.190683	0.312868	
5307000	-48.519291	93	34.755811	6.619163	0.857960	0.260822	0.494583	0.005417	0.494583	0.005417	
5308000	-48.707729	6	18.422580	3.725596	1.635512	4.141579	0.219488	0.280499	0.219499	0.280514	
5309000	-47.655536	12	14.070050	1.498921	1.291473	0.683159	0.463717	0.036242	0.463792	0.036248	
5310000	-49.190659	46	24.405354	6.029722	1.209634	3.345712	0.211505	0.288495	0.211505	0.288495	
5311000	-46.875191	61	23.182468	4.047072	0.647335	3.957796	0.131879	0.368121	0.131879	0.368121	
5312000	-46.956682	48	11.798855	1.307352	1.670044	4.207762	0.223642	0.275668	0.224260	0.276430	
5313000	-48.114076	39	12.601327	1.879193	0.442375	1.911519	0.208022	0.291527	0.208398	0.292053	
5314000	-45.865223	46	10.347413	1.098340	0.122796	3.379159	0.053165	0.444270	0.053713	0.448852	
5315000	-50.160398	15	1.832398	0.810065	0.233084	5.038879	0.032304	0.161185	0.134652	0.671859	
5316000	-47.216227	17	20.891239	3.066274	2.213898	0.084395	0.499230	0.000767	0.499236	0.000767	
5317000	-48.275911	100	14.181101	2.064289	0.529727	2.620006	0.184262	0.315587	0.184374	0.315778	
5318000	-48.614434	82	5.966295	0.784057	3.743874	5.348257	0.220340	0.218962	0.281228	0.279470	
5319000	-46.113255	54	15.274240	1.366405	1.397871	0.201451	0.496091	0.003962	0.495987	0.003961	
5320000	-47.270894	48	8.004132	0.838482	2.392813	4.187598	0.239556	0.248264	0.251519	0.260662	
5321000	-47.836900	13	20.748410	2.720515	2.132197	2.604479	0.295886	0.204113	0.295887	0.204114	
5322000	-47.153267	63	19.781128	2.558735	0.332211	2.108021	0.183092	0.316908	0.183092	0.316908	
5323000	-48.192159	5	13.425807	2.167598	0.587421	2.005739	0.264643	0.235118	0.264896	0.235343	
5324000	-49.349155	98	9.934731	0.200818	1.143959	0.480372	0.566464	0.018723	0.401540	0.013272	
5325000	-48.150891	79	15.439250	1.534953	0.869313	2.200907	0.225168	0.274845	0.225156	0.274831	
5326000	-48.119735	20	21.227580	3.398628	1.954182	0.713232	0.465894	0.034105	0.465896	0.034105	
5327000	-48.701958	16	19.729407	2.087379	2.186603	0.777319	0.468803	0.031201	0.468796	0.031201	
5328000	-46.112447	61	13.258997	2.030919	0.193746	1.903644	0.099209	0.400208	0.099441	0.401143	
5329000	-52.385213	8	27.153677	3.487499	6.020358	4.482014	0.256200	0.243800	0.256200	0.243800	
5330000	-48.847118	77	18.925774	4.513324	1.490245	3.109876	0.244278	0.255717	0.244283	0.255722	
5331000	-48.970615	92	6.034720	1.693474	0.454428	3.300922	0.155355	0.318664	0.172385	0.353596	
5332000	-49.305912	39	1.340877	0.972791	1.735560	0.289728	0.151370	0.002894	0.829870	0.015867	
5333000	-46.656348	26	14.748784	1.221549	1.493489	0.131509	0.498925	0.001255	0.498566	0.001254	
5334000	-48.014542	39	6.460159	1.063622	1.273028	3.866115	0.187742	0.279126	0.214389	0.318743	
5335000	-48.101100	96	3.669921	0.740523	1.612560	3.261528	0.166667	0.175257	0.320772	0.337304	
5336000	-47.689350	71	3.978602	0.650829	1.412743	2.798091	0.191745	0.194498	0.304692	0.309065	
5337000	-47.300362	90	11.212530	1.043838	0.405437	2.825263	0.158319	0.341369	0.158517	0.341795	
5338000	-49.117720	27	19.505751	1.378357	2.388382	0.616326	0.453782	0.046222	0.453774	0.046221	
5339000	-48.695597	60	2.465314	0.391702	1.809906	2.951427	0.161304	0.151340	0.354631	0.332726	
5340000	-47.715847	92	8.361249	0.480473	1.198448	2.906707	0.239490	0.255314	0.244520	0.260676	
5341000	-45.987735	75	18.568345	1.442073	1.683105	0.412472	0.486093	0.013942	0.486024	0.013940	
5342000	-46.976523	77	17.620632	2.222610	1.210477	2.444309	0.272427	0.227558	0.272444	0.227572	
5343000	-47.189740	57	24.640615	3.581389	1.545344	4.130326	0.229624	0.270376	0.229624	0.270376	
5344000	-49.705234	93	4.814141	1.829483	0.753554	3.160974	0.163140	0.274028	0.210035	0.352797	
5345000	-47.737438	94	13.461279	1.684255	2.407869	3.995543	0.247701	0.251865	0.248132	0.252303	
5346000	-47.659452	57	32.395235	5.481351	1.554493	4.173363	0.229399	0.270601	0.229399	0.270601	
5347000	-45.745284	61	27.384167	2.663650	0.276200	2.207293	0.108243	0.391757	0.108243	0.391757	
5348000	-47.425111	82	10.541053	1.971661	0.555534	3.095669	0.136598	0.359758	0.138604	0.365040	
5349000	-46.636054	57	19.757839	3.090192	0.786737	2.586662	0.243511	0.256488	0.243512	0.256489	
5350000	-51.537233	26	1.398825	0.509990	5.876799	5.382893	0.059562	0.058090	0.446692	0.435657	
5351000	-49.842084	88	23.452183	1.073651	0.743606	5.280395	0.156384	0.343622	0.156380	0.343614	
5352000	-48.973656	50	27.544290	2.987688	1.061657	1.182040	0.433172	0.066828	0.433172	0.066828	
5353000	-47.626887	86	39.785216	5.680812	1.398824	3.037624	0.241985	0.258015	0.241985	0.258015	
5354000	-47.215594	70	20.013660	2.465221	2.179266	0.241603	0.492276	0.007723	0.492279	0.007723	
5355000	-47.247411	68	22.914123	1.640956	0.393021	2.766638	0.169957	0.330046	0.169955	0.330042	
5356000	-45.720689	59	16.329371	1.351252	1.466470	0.152309	0.498207	0.001874	0.498046	0.001873	
5357000	-48.179933	36	36.105685	3.103649	0.817993	0.161051	0.498126	0.001874	0.498126	0.001874	
5358000	-47.644349	54	3.973007	0.690061	0.545975	3.778675	0.107976	0.275258	0.173773	0.442993	
5359000	-48.217791	2	2.786970	0.453329	2.027004	1.614763	0.215480	0.058808	0.570117	0.155595	
5360000	-47.206609	24	28.827928	2.764428	1.438174	0.695519	0.465064	0.034936	0.465064	0.034936	
5361000	-49.330178	32	11.774082	0.309346	2.730285	1.637462	0.407559	0.114102	0.373713	0.104627	
5362000	-50.286674	10	6.797613	0.419761	0.748899	1.572601	0.301397	0.172300	0.334868	0.191435	
5363000	-47.784540	69	13.017666	0.958253	2.111600	1.224877	0.430323	0.070127	0.429549	0.070001	
5364000	-48.520343	52	24.537062	2.087164	1.094007	3.232847	0.218260	0.281741	0.218259	0.281740	
5365000	-47.978215	35	2.447391	0.369522	0.492127	2.939262	0.081436	0.159248	0.256917	0.502400	
5366000	-49.442719	59	52.469499	2.593671	2.344200	3.797788	0.253152	0.246848	0.253152	0.246848	
5367000	-48.642574	14	45.603197	2.181794	0.316438	3.337676	0.120851	0.379149	0.120851	0.379149	
5368000	-46.738654	57	14.992661	1.355455	1.848119	2.956109	0.271769	0.228264	0.271733	0.228234	
5369000	-47.590819	59	53.924252	3.608621	0.173372	2.685991	0.076073	0.423927	0.076073	0.423927	
5370000	-46.822326	69	10.140799	0.933663	0.561354	2.490336	0.170002	0.326395	0.172470	0.331133	
5371000	-48.568509	77	2.579022	0.961453	1.882969	0.954699	0.239746	0.026873	0.659461	0.073920	
5372000	-48.506744	81	22.220680	1.439682	2.257606	0.824837	0.442268	0.057735	0.442263	0.057734	
5373000	-46.775409	54	18.018224	2.120544	0.152997	2.883472	0.069745	0.430252	0.069746	0.430257	
5374000	-47.864868	21	9.780591	0.985184	1.489298	1.160982	0.445677	0.043036	0.466264	0.045024	
5375000	-48.566285	29	24.770695	4.347331	0.578175	3.259579	0.179287	0.320713	0.179287	0.320713	
5376000	-49.564342	37	6.737756	1.144263	3.787538	5.022590	0.241114	0.238499	0.261612	0.258775	
5377000	-49.153433	81	9.490768	1.265976	3.015213	1.172712	0.395874	0.099882	0.402651	0.101592	
5378000	-47.439310	57	17.193891	1.270829	2.499297	3.417740	0.266974	0.233066	0.266932	0.233029	
5379000	-49.850786	46	20.692098	2.451614	4.097299	2.769914	0.288335	0.211665	0.288335	0.211665	
5380000	-49.659362	55	15.564816	1.841010	1.156600	0.972046	0.444105	0.055871	0.444148	0.055876	
5381000	-46.513614	93	23.352377	1.420765	1.315346	0.058758	0.499624	0.000379	0.499618	0.000379	
5382000	-48.842564	11	36.278526	3.426687	1.978768	0.126415	0.496056	0.003944	0.496056	0.003944	
5383000	-48.715671	87	10.743839	2.179950	1.213206	3.471807	0.205431	0.292925	0.206787	0.294858	
5384000	-49.136400	48	27.639786	5.429869	0.546173	2.126341	0.192196	0.307804	0.192196	0.307804	
5385000	-47.799840	68	25.268134	3.440057	1.321294	3.524672	0.226241	0.273759	0.226241	0.273759	
5386000	-48.065774	96	21.726563	1.786397	1.270070	2.408473	0.287546	0.212461	0.287537	0.212455	
5387000	-47.877705	41	17.426258	2.197429	1.681275	3.866724	0.227746	0.272243	0.227756	0.272255	
5388000	-49.284685	27	4.946357	0.311219	1.731536	3.389359	0.203532	0.230629	0.265262	0.300577	
5389000	-47.525289	93	5.911339	0.820596	0.042875	2.126912	0.036060	0.416058	0.043697	0.504185	
5390000	-47.279774	8	12.576864	0.970688	1.524649	0.110827	0.499265	0.001017	0.498702	0.001016	
5391000	-49.244099	81	12.089229	0.557511	3.371584	4.324276	0.257485	0.244855	0.255087	0.242573	
5392000	-50.215877	84	11.070223	1.721087	6.894355	9.627534	0.248508	0.248527	0.251473	0.251492	
5393000	-46.425230	61	18.149158	2.478839	0.366448	4.192799	0.088957	0.411029	0.088962	0.411052	
5394000	-47.971208	97	28.888211	1.694258	0.547330	3.330277	0.178230	0.321770	0.178230	0.321770	
5395000	-47.787950	25	11.490360	0.915084	0.052991	3.878610	0.014566	0.485666	0.014552	0.485216	
5396000	-49.139366	42	31.735755	1.703795	0.605702	3.836500	0.141594	0.358406	0.141594	0.358406	
5397000	-48.433537	15	5.985320	0.722583	2.707509	1.649473	0.342570	0.105007	0.422818	0.129605	
5398000	-47.303941	84	5.099674	0.864258	0.489790	2.438440	0.122459	0.279023	0.182559	0.415959	
5399000	-50.013223	41	28.156536	1.806560	4.036674	5.145220	0.253812	0.246188	0.253812	0.246188	
5400000	-46.334469	44	12.428345	1.242810	1.227935	3.737425	0.212069	0.287795	0.212184	0.287952	
5401000	-47.215452	84	8.137712	1.202055	1.788219	4.006860	0.210118	0.269709	0.227785	0.292388	
5402000	-48.173024	86	4.019789	0.393042	1.278418	3.079643	0.185595	0.208865	0.284909	0.320631	
5403000	-48.776207	15	32.661087	5.033709	1.833558	1.292761	0.421932	0.078068	0.421932	0.078068	
5404000	-47.971479	39	8.275375	1.290702	1.448153	2.231758	0.301375	0.187685	0.314858	0.196082	
5405000	-47.493139	68	30.347542	3.392154	1.668572	0.373659	0.488899	0.011101	0.488899	0.011101	
5406000	-48.966739	98	6.012297	1.665462	0.450088	3.996218	0.123655	0.335578	0.145609	0.395159	
5407000	-47.226251	47	9.563512	1.681626	0.552034	3.598441	0.143245	0.350183	0.147061	0.359511	
5408000	-47.871549	19	24.356599	4.342636	0.944114	3.572859	0.172154	0.327845	0.172154	0.327846	
5409000	-47.653239	24	17.620877	2.234820	1.701923	1.539390	0.391330	0.108663	0.391341	0.108666	
5410000	-47.970810	52	8.884194	1.114093	1.366235	0.147564	0.491290	0.002810	0.503023	0.002877	
5411000	-49.665476	3	12.702838	2.513103	0.777091	4.916378	0.166147	0.333475	0.166399	0.333979	
5412000	-46.459649	61	32.871970	2.360262	0.433782	3.902244	0.101903	0.398097	0.101903	0.398097	
5413000	-48.461251	92	18.010970	1.234732	2.825473	2.598097	0.301102	0.198920	0.301075	0.198902	
5414000	-49.634370	93	10.215322	3.318719	1.409405	0.625488	0.468924	0.029190	0.472475	0.029411	
5415000	-50.637586	53	2.428653	0.316617	0.211112	4.524416	0.036135	0.220831	0.104486	0.638548	
5416000	-51.711186	21	38.517091	2.181367	5.524935	8.026012	0.249686	0.250314	0.249686	0.250314	
5417000	-46.765989	77	11.301052	0.990033	1.313048	2.409525	0.285759	0.212722	0.287501	0.214018	
5418000	-49.219299	61	15.600373	3.876009	2.715223	1.698518	0.386761	0.113159	0.386885	0.113195	
5419000	-49.065177	18	11.767978	0.782315	1.860048	4.791824	0.235037	0.265163	0.234850	0.264951	
5420000	-47.464224	17	48.907294	7.812661	1.930254	0.754647	0.466481	0.033519	0.466481	0.033519	
5421000	-46.261189	61	14.149385	2.267156	1.197573	3.107770	0.203432	0.296260	0.203683	0.296625	
5422000	-49.304054	1	4.176142	0.730221	3.377240	2.628620	0.239867	0.162581	0.356154	0.241399	
5423000	-48.058544	51	8.518618	0.797512	0.635908	4.133050	0.164885	0.331040	0.167595	0.336480	
5424000	-48.827905	39	6.032420	0.582868	0.808782	0.899942	0.412835	0.041829	0.495166	0.050170	
5425000	-48.090075	36	8.999630	1.348118	0.659689	2.684082	0.194325	0.297333	0.200920	0.307422	
5426000	-47.386556	9	16.246297	1.568642	0.684239	3.113534	0.177649	0.322352	0.177648	0.322350	
5427000	-46.035478	61	10.947458	0.456030	1.564380	0.411328	0.500412	0.010517	0.479004	0.010067	
5428000	-47.345978	19	10.379638	0.768222	2.530678	4.516556	0.242468	0.255461	0.244485	0.257586	
5429000	-46.881223	6	14.859306	1.319728	1.654412	1.092568	0.448903	0.051129	0.448846	0.051122	
5430000	-45.908120	61	4.747102	0.946420	0.745494	2.818016	0.133635	0.265486	0.201189	0.399691	
5431000	-47.906962	60	6.301076	0.769553	1.645420	0.382932	0.455958	0.020946	0.500121	0.022975	
5432000	-47.344399	48	4.383004	0.617671	0.406274	2.297905	0.126587	0.283481	0.182111	0.407821	
5433000	-48.374510	17	22.378604	4.246512	2.399868	0.061850	0.499545	0.000454	0.499547	0.000454	
5434000	-47.893988	59	0.349850	0.182484	1.900884	0.056309	0.011207	0.000007	0.988136	0.000650	
5435000	-50.537504	66	36.212879	3.415878	1.034080	5.302608	0.185876	0.314124	0.185876	0.314124	
5436000	-47.766688	25	9.218536	1.388934	2.137004	3.128232	0.269058	0.222993	0.277751	0.230198	
5437000	-47.664383	63	9.233584	1.520712	1.351718	2.147053	0.286645	0.210608	0.289812	0.212935	
5438000	-48.364916	6	19.199035	4.415763	1.683812	0.056502	0.499730	0.000264	0.499743	0.000264	
5439000	-48.686847	38	3.296307	0.973214	1.774635	1.625833	0.274863	0.093291	0.471736	0.160111	
5440000	-46.094803	61	5.819264	0.652400	1.313145	3.616796	0.171836	0.261388	0.224809	0.341968	
5441000	-47.535432	95	1.766644	0.536333	1.231515	0.175457	0.208889	0.001371	0.784589	0.005151	
5442000	-47.686373	14	16.453697	1.112817	2.006990	1.687686	0.358321	0.141716	0.358268	0.141695	
5443000	-49.534525	73	26.501527	2.143674	2.775878	2.668784	0.297966	0.202034	0.297966	0.202034	
5444000	-49.065253	2	15.744561	2.860710	1.674472	2.387283	0.299709	0.200222	0.299792	0.200278	
5445000	-47.799544	43	8.104281	0.423550	0.282839	3.411818	0.090888	0.404259	0.092670	0.412184	
5446000	-47.982712	17	15.491180	2.914526	2.250432	2.664337	0.307353	0.192506	0.307526	0.192615	
5447000	-46.999593	46	31.589608	3.523969	1.106050	3.176628	0.209076	0.290924	0.209076	0.290924	
5448000	-48.115690	39	25.163883	4.839624	0.717608	2.824526	0.180697	0.319303	0.180697	0.319303	
5449000	-52.888165	19	5.289256	0.400508	7.637095	15.519312	0.208171	0.208177	0.291822	0.291830	
5450000	-45.539619	61	13.002670	1.808280	0.759144	2.694653	0.174211	0.325105	0.174688	0.325995	
5451000	-49.814329	10	4.785939	0.478930	2.151526	6.056884	0.195658	0.222459	0.272293	0.309591	
5452000	-48.184098	20	7.999708	1.228628	2.346173	1.820027	0.362894	0.121256	0.386655	0.129195	
5453000	-47.387353	97	14.212247	1.924091	0.815174	2.872282	0.223501	0.276372	0.223614	0.276513	
5454000	-48.572639	43	6.798323	1.258294	2.545565	2.245967	0.312091	0.160649	0.348084	0.179176	
5455000	-48.667477	69	4.692595	1.068423	1.001430	2.248199	0.207413	0.196801	0.305714	0.290072	
5456000	-48.414158	93	7.410187	0.858519	3.478260	4.299377	0.247631	0.230704	0.270062	0.251603	
5457000	-50.562328	15	24.652588	6.461577	0.002251	2.448035	0.002046	0.497954	0.002046	0.497954	
5458000	-47.873637	82	15.426445	1.364531	0.767256	4.552205	0.145509	0.354586	0.145454	0.354451	
5459000	-47.861117	69	24.818137	3.588835	1.635957	1.261662	0.432639	0.067361	0.432639	0.067361	
5460000	-49.495505	9	8.240692	1.106012	2.503293	0.680753	0.433840	0.059603	0.445369	0.061187	
5461000	-48.240330	38	5.956786	1.040503	2.303463	4.399491	0.227046	0.239648	0.259453	0.273854	
5462000	-46.919242	13	14.596289	1.994919	1.739616	0.883963	0.444606	0.055316	0.444745	0.055333	
5463000	-48.694325	68	28.033765	2.262867	2.428998	2.837418	0.294501	0.205499	0.294501	0.205499	
5464000	-49.057886	27	4.123536	0.827603	0.543750	1.706336	0.199670	0.212014	0.285338	0.302978	
5465000	-47.870571	1	18.644036	2.649089	0.610094	4.180158	0.155286	0.344710	0.155288	0.344716	
5466000	-47.509973	69	7.599209	0.829655	1.518733	3.540507	0.210684	0.265354	0.231894	0.292067	
5467000	-48.119215	14	25.485853	3.717152	1.228015	3.869422	0.212249	0.287751	0.212249	0.287751	
5468000	-48.169568	32	20.524929	3.349639	2.883512	3.776472	0.268204	0.231793	0.268207	0.231796	
5469000	-46.731724	46	8.911683	0.686386	0.988989	4.085130	0.183255	0.310525	0.187872	0.318348	
5470000	-48.725036	88	7.450895	1.674433	2.281856	2.486318	0.306955	0.173796	0.331536	0.187713	
5471000	-49.424435	24	16.369262	3.071450	1.486458	4.750347	0.214587	0.285392	0.214605	0.285416	
5472000	-49.303584	55	4.004753	1.071837	0.100869	2.198183	0.059949	0.343471	0.088653	0.507928	
5473000	-47.813818	84	13.279579	2.462195	0.363226	2.651646	0.114683	0.384693	0.114970	0.385654	
5474000	-49.235061	36	4.268755	0.441355	2.919894	5.367834	0.189434	0.194739	0.303662	0.312166	
5475000	-45.911279	75	19.662671	1.920874	1.862481	0.041066	0.499807	0.000198	0.499798	0.000198	
5476000	-48.324919	94	31.765433	3.285906	2.777694	2.911994	0.296588	0.203412	0.296588	0.203412	
5477000	-46.873425	69	37.000114	3.461553	0.249902	3.526362	0.076288	0.423712	0.076288	0.423712	
5478000	-46.710555	61	5.271688	1.164892	1.613988	1.073420	0.380018	0.043144	0.518026	0.058812	
5479000	-47.275324	77	6.932270	0.785127	1.800000	4.165029	0.211452	0.253279	0.243547	0.291722	
5480000	-50.035348	14	5.362584	0.815589	4.363202	3.072008	0.247249	0.209447	0.294138	0.249167	
5481000	-46.202695	96	3.103291	0.516974	1.268290	0.236758	0.294597	0.002373	0.697411	0.005619	
5482000	-47.826481	82	8.078352	0.555663	1.077558	2.134936	0.255042	0.231249	0.269422	0.244287	
5483000	-49.461412	86	14.216698	1.525519	2.592032	6.054938	0.242255	0.257707	0.242292	0.257746	
5484000	-47.761492	18	18.377795	1.712371	0.362219	2.187109	0.171617	0.328384	0.171616	0.328383	
5485000	-49.322411	72	18.741512	1.243541	2.990552	3.376778	0.268314	0.231702	0.268297	0.231687	
5486000	-49.208583	75	14.079983	1.946296	3.795208	5.697014	0.248859	0.250848	0.249151	0.251142	
5487000	-48.075228	55	13.983389	2.054803	1.377212	3.801385	0.218936	0.280939	0.219045	0.281080	
5488000	-47.985216	46	32.697664	2.035040	1.466754	2.488528	0.270891	0.229109	0.270891	0.229109	
5489000	-49.614060	46	12.100296	2.408872	0.675178	5.148140	0.154987	0.344358	0.155394	0.345261	
5490000	-48.407992	20	7.573461	1.015522	0.829355	2.023483	0.286359	0.192595	0.311525	0.209521	
5491000	-47.063387	17	6.654004	0.832134	0.957350	2.093253	0.248656	0.205032	0.299421	0.246891	
5492000	-47.489704	71	12.582259	0.950197	1.516399	3.069726	0.241760	0.258636	0.241377	0.258226	
5493000	-53.138203	75	0.234188	1.133598	2.442262	5.589381	0.003896	0.004492	0.460552	0.531061	
5494000	-47.202208	44	4.630008	0.950119	1.913274	2.311200	0.269995	0.165944	0.349346	0.214715	
5495000	-46.689573	85	15.672648	1.889471	0.062790	3.533085	0.031250	0.468731	0.031252	0.468766	
5496000	-48.315375	87	7.724990	1.706178	0.036127	3.272472	0.016722	0.470243	0.017617	0.495418	
5497000	-48.770741	55	21.212618	2.574406	1.480029	0.499324	0.478427	0.021573	0.478428	0.021573	
5498000	-48.832750	61	4.115435	1.233495	2.714126	4.337460	0.185518	0.189699	0.308910	0.315873	
5499000	-48.514129	5	46.995070	2.777603	0.648996	3.794832	0.165353	0.334647	0.165353	0.334647	
5500000	-48.734307	4	64.415891	9.086638	2.306179	3.163444	0.273083	0.226917	0.273083	0.226917	
5501000	-46.512980	13	16.203949	1.204889	0.403445	3.173715	0.141208	0.358854	0.141173	0.358765	
5502000	-46.259900	93	11.678801	1.757076	1.878661	0.000801	0.498842	0.000000	0.501158	0.000000	
5503000	-50.933012	32	0.947935	0.117311	0.747362	2.246284	0.027488	0.032261	0.432574	0.507677	
5504000	-48.112731	75	11.680181	0.705317	3.085164	2.836985	0.301979	0.199833	0.299798	0.198390	
5505000	-48.446785	62	49.206396	3.238559	0.347134	3.461753	0.113020	0.386980	0.113020	0.386980	
5506000	-49.106653	84	23.825881	1.656354	3.997907	3.952957	0.268112	0.231892	0.268107	0.231889	
5507000	-48.004272	77	11.370907	1.186483	2.829406	5.097400	0.244262	0.253962	0.246004	0.255772	
5508000	-50.431090	72	19.422360	1.759901	4.369878	5.699268	0.250569	0.249434	0.250566	0.249431	
5509000	-47.907010	75	3.656767	0.411288	2.467323	2.159189	0.234451	0.105243	0.455732	0.204574	
5510000	-48.511521	12	0.579295	0.462838	0.691903	3.889476	0.013724	0.029320	0.305118	0.651838	
5511000	-47.961988	30	20.666963	1.956777	0.442578	3.423185	0.156039	0.343961	0.156039	0.343961	
5512000	-47.210801	75	2.893493	0.561219	0.373330	2.014802	0.094220	0.194766	0.231817	0.479197	
5513000	-50.386540	3	13.705841	1.570068	6.022099	6.292376	0.250586	0.249273	0.250728	0.249414	
5514000	-48.605762	54	38.585350	6.231095	1.138352	1.389792	0.409156	0.090844	0.409156	0.090844	
5515000	-46.530170	61	15.324608	0.524571	0.378487	2.468613	0.121762	0.381195	0.120330	0.376713	
5516000	-48.637475	10	7.240473	0.660261	1.873860	5.068226	0.218087	0.260788	0.237328	0.283796	
5517000	-49.284005	68	17.170260	3.559388	1.005618	0.159397	0.498158	0.001819	0.498205	0.001819	
5518000	-48.608212	45	12.534180	1.862487	2.456758	0.939081	0.437307	0.061960	0.438591	0.062142	
5519000	-47.952297	71	29.937368	5.035318	1.044196	3.094535	0.209788	0.290212	0.209788	0.290212	
5520000	-50.021089	74	13.349593	2.174105	3.535271	3.501003	0.270953	0.228754	0.271271	0.229022	
5521000	-47.922495	81	7.090319	1.141141	1.711503	1.465365	0.379108	0.101386	0.409888	0.109618	
5522000	-46.950178	84	8.944245	1.020263	2.111019	2.921342	0.276142	0.211993	0.289566	0.222298	
5523000	-47.935826	47	27.538797	2.332656	1.623752	0.899402	0.460423	0.039577	0.460423	0.039577	
5524000	-45.786853	61	14.542340	1.566692	0.630600	3.997688	0.129422	0.370463	0.129481	0.370634	
5525000	-52.862814	17	21.282227	8.006114	1.300612	1.670167	0.379671	0.120328	0.379672	0.120329	
5526000	-47.522271	88	9.383601	1.260142	1.610138	1.665901	0.385303	0.108042	0.395698	0.110957	
5527000	-50.109871	64	25.993058	5.342877	2.308823	3.839489	0.244140	0.255860	0.244140	0.255860	
5528000	-47.407963	25	12.572633	1.747776	0.042804	2.752454	0.014072	0.485230	0.014112	0.486586	
5529000	-46.875818	57	37.112964	4.179532	1.272134	4.162867	0.219481	0.280519	0.219481	0.280519	
5530000	-50.189376	91	24.863869	4.846047	1.247892	1.243014	0.428465	0.071535	0.428466	0.071535	
5531000	-50.105454	29	7.337160	0.240179	0.499831	2.095406	0.229332	0.278350	0.222392	0.269926	
5532000	-48.498151	93	1.697500	0.879657	0.413294	3.552543	0.051311	0.145004	0.210060	0.593625	
5533000	-46.922183	68	9.393735	0.816548	0.974236	3.015589	0.223318	0.271954	0.227582	0.277146	
5534000	-50.556873	88	6.253477	1.969565	2.432193	0.841645	0.422009	0.044698	0.482217	0.051076	
5535000	-47.997280	13	6.889383	1.249186	0.795901	4.507057	0.170155	0.308541	0.185300	0.336004	
5536000	-47.565800	63	24.342447	3.342477	1.222915	2.414728	0.258570	0.241430	0.258570	0.241430	
5537000	-47.468647	28	7.123248	1.157095	1.339299	3.309778	0.217770	0.263996	0.234254	0.283979	
5538000	-48.223842	26	11.232625	1.800636	1.305413	2.324853	0.301925	0.196133	0.304280	0.197662	
5539000	-46.999779	35	9.987730	0.617608	1.466260	3.138775	0.250787	0.247798	0.252210	0.249205	
5540000	-45.806134	96	10.544310	1.428420	1.456226	0.419916	0.483290	0.011870	0.492739	0.012102	
5541000	-46.727599	39	19.700459	2.583644	1.766949	0.117693	0.498172	0.001826	0.498175	0.001826	
5542000	-48.943392	30	10.021212	1.104537	2.897631	2.388498	0.297633	0.200942	0.299335	0.202091	
5543000	-48.341931	3	19.077501	2.705242	2.379890	2.515077	0.309016	0.190982	0.309019	0.190984	
5544000	-47.631132	41	25.819584	1.525822	0.331445	2.832261	0.114452	0.385549	0.114451	0.385548	
5545000	-50.129765	5	9.160601	0.892001	3.560669	3.112593	0.275284	0.219251	0.281368	0.224097	
5546000	-48.616464	72	12.069252	1.205572	2.697048	3.898928	0.254046	0.245672	0.254333	0.245949	
5547000	-49.406541	7	1.307925	0.177732	1.939251	0.283916	0.117707	0.002143	0.864416	0.015735	
5548000	-50.073129	76	0.409698	0.355650	1.139696	5.275429	0.009319	0.012758	0.412787	0.565136	
5549000	-46.288662	63	16.011919	2.134089	0.247686	3.189476	0.117328	0.382661	0.117333	0.382678	
5550000	-47.025357	68	9.229436	0.958216	1.022377	3.731001	0.203210	0.289962	0.208837	0.297991	
5551000	-48.405239	29	19.575616	2.482982	2.313680	1.831665	0.338107	0.161892	0.338108	0.161893	
5552000	-48.653044	82	14.734770	0.631740	2.348865	4.041542	0.244454	0.257952	0.242112	0.255482	
5553000	-47.737639	12	16.984278	1.638400	0.300084	2.293799	0.129466	0.370543	0.129461	0.370529	
5554000	-49.044203	4	18.822615	1.300837	0.753155	4.924702	0.157506	0.342524	0.157487	0.342484	
5555000	-47.222222	98	6.178235	0.506599	1.975790	0.136659	0.449092	0.002048	0.546367	0.002492	
5556000	-47.862504	19	21.115560	2.952896	2.720719	3.297211	0.281321	0.218677	0.281323	0.218678	
